name,z,Tmax,Tmax_err,st,st_err
SN2007sr,0.0055,54448.51229217277,0.5340870927098257,0.9886785428518724,0.0171158015008735
PTF14aje,0.0277,56752.549231346784,0.974575447597108,1.1890523091122331,0.0383667241583662
ASAS14jc,0.0113,56955.60335889481,0.5735373123690147,0.9114981074492864,0.0073586451594127
LSQ13aiz,0.0092,56436.84388325894,0.05233806151716,0.9493411722441132,0.0073969641848831
CSP12G,0.037,56244.99049557233,0.6821026914273454,1.1893681677861117,0.0259373464738784
SN2007st,0.0212,54454.41863807591,0.7019296089849663,0.7758262211718194,0.02210958763323
LSQ14fms,0.0779,56931.22268142311,0.147811250880146,0.7690644381505969,0.0134231663006562
SN2005ku,0.0454,53699.0351979934,0.8725429628690156,0.94998176917764,0.0402186938099394
PTF13anh,0.0615,56413.95310123626,0.1036148714277421,0.962625186360238,0.0100213843602527
SN2008bf,0.0235,54554.64555063882,0.0304361627448418,1.022792680804084,0.0044021061604037
SN2004ey,0.0158,53304.18365044573,0.0198836859976201,1.0109973356117796,0.0026950223710643
SN2013ct,0.0038,56421.82858508361,1.2866141250318448,1.4874778409032792,0.060132964702517
ASAS14kd,0.024,56982.33202635299,0.5133024360469829,1.1308795226441146,0.0104996337014667
LSQ13lq,0.0756,56370.61438291245,0.5374568322151766,1.087113104165005,0.0101779740087757
SN2006hb,0.0153,54003.02463761865,0.5516558149331284,0.6726807337709974,0.0175849203433347
ASAS14me,0.0178,57019.86978127216,0.4968184807799133,1.085769669565404,0.0069499215097746
ASAS14my,0.0205,57030.77227761297,0.0450453584523668,0.9082595722174018,0.0053603178951813
SN2007cg,0.0332,54227.37865778749,0.888556159532403,1.1079718106329095,0.0464483264555009
SN2008fu,0.0524,54732.57096846621,0.3930528615276908,0.8212918344348584,0.0218645598278152
ASAS14lo,0.0199,57001.72110748461,0.599999390333815,0.9450972214726882,0.0189555692868535
LSQ12gzm,0.0999,56274.20698836879,0.1928228269606662,1.1895682288063991,0.0590966182049942
SN2007S,0.0139,54144.35520449007,0.0571171021278466,1.113975902111907,0.0090534998698555
SN2008R,0.0135,54494.64328835805,0.514868017424082,0.5927644659544623,0.0053659790470706
SN2006ax,0.0167,53827.10973336739,0.0268793419180296,0.9867288977875578,0.0037724628178841
SN2013fy,0.0308,56600.06044061738,0.5356480962283376,1.1891615531746176,0.0101447531284666
LSQ14xi,0.0507,56720.300340724425,0.5388991313724389,1.0894072938425927,0.0143814833069761
SN2014dn,0.0222,56925.35090855906,0.5312452866278515,0.44990192475772456,0.006904121222083893
CSP15aae,0.0162,57076.04284530957,0.10994275278255372,0.47617430969979085,0.004465267616960662
CSP12J,0.0147,56258.1660614385,0.07014184898137985,0.49020432055741636,0.0260917943329723
