name,Tmax_gr,Tmax_err_gr,Tmax_grJH,Tmax_err_grJH,Tmax_Allminusu,Tmax_err_Allminusu,Tmax_AllBands,Tmax_err_AllBands,st_gr,st_err_gr,st_grJH,st_err_grJH,st_Allminusu,st_err_Allminusu,st_AllBands,st_err_AllBands,gmax_gr,gmax_err_gr,gmax_grJH,gmax_err_grJH,gmax_Allminusu,gmax_err_Allminusu,gmax_AllBands,gmax_err_AllBands,rmax_gr,rmax_err_gr,rmax_grJH,rmax_err_grJH,rmax_Allminusu,rmax_err_Allminusu,rmax_AllBands,rmax_err_AllBands,Hmax_gp,Hmax_err_gp,Hmax_grJH,Hmax_err_grJH,Hmax_Allminusu,Hmax_err_Allminusu,Hmax_AllBands,Hmax_err_AllBands,Jmax_gp,Jmax_err_gp,Jmax_grJH,Jmax_err_grJH,Jmax_Allminusu,Jmax_err_Allminusu,Jmax_AllBands,Jmax_err_AllBands
PTF13ebh,56623.27139223639,0.04375837001366028,56623.27050304248,0.04085413504801622,56623.34188817682,0.027464684989531817,56623.309569059216,0.026870020697366805,0.6353736913185254,0.006484540894679546,0.6323862674269136,0.005985759370618477,0.6135026527633627,0.004393477712738743,0.6092901759881908,0.004371347579114079,14.982153531048398,0.005485980576804593,14.981020753938518,0.005143040586069034,14.966617796818959,0.0052229491162726575,14.964926495825589,0.005281219065108201,14.922617068687895,0.0053747467645325845,14.919735056867614,0.005062347864764612,14.916929442430359,0.005347355199857084,14.916558292734132,0.005413283436629306,15.253152966573099,0.02505697195736136,15.198192917649939,0.04100835986056412,15.213713139727314,0.040756425741004486,15.214372618647602,0.040455405373611024,15.120962270846762,0.03316112359313362,15.070170298925783,0.029995077817553003,15.073938588752865,0.031150760510482257,15.074711788558256,0.03141080894744825
ASAS14hu,56935.25184194431,0.06622413263189936,56935.22452179512,0.0638508392837841,56935.165034739824,0.039281638907349266,56935.27385332774,0.03887990820362593,1.0740608394572306,0.011692774655995846,1.0795991238844416,0.01142074804626653,1.0879085737688445,0.007851664264867006,1.0821086286754276,0.007860619339527824,15.396958530765295,0.005223981018583451,15.397448184833545,0.005091669516741105,15.389953650101866,0.00437211090476372,15.387854914803146,0.0046988715649769015,15.560516874892127,0.0071189692134789985,15.563883572779234,0.006977156006539765,15.576311536066276,0.005713123312301146,15.573615818491087,0.006034078304697494,16.346130055524622,0.19007092294001793,16.46354159447706,0.027471120040556515,16.488756513755703,0.026579822380187013,16.490454867079166,0.027551911631983148,16.18088288466908,0.006776323549579428,16.217763450297195,0.01881939049716341,16.18646433569597,0.017835115420729068,16.190296728442313,0.018748641588664926
SN2006et,53993.954514473866,0.05447454139428648,53994.18984575394,0.0608470962720988,53993.86811713316,0.04586164751276765,53993.85009501461,0.04301733034388032,1.1604738150020855,0.008241106017778652,1.0819896162967746,0.008482359356037972,1.0897601309182667,0.0076823938942712265,1.0935092406411329,0.0074496339320726124,15.89533475156374,0.0038901479778050167,15.89390882742661,0.005198191370843711,15.877564891979272,0.0055665203846410015,15.877544997222506,0.005365244111614196,15.842320093730354,0.004174971353901822,15.817371937257796,0.0059912991047028075,15.826392628426248,0.006254408841928033,15.82822049116771,0.00603912955960352,16.309098273028372,0.02842040264112999,16.413618553272578,0.018048836203877695,16.435725090918282,0.020698602765425178,16.436067361450522,0.020129733863339216,16.132618074297483,0.026418271619533442,16.210124325117892,0.015026205454860261,16.175032664996433,0.017025158442466423,16.17577323047766,0.016520598090400178
SN2012hr,56288.92841148296,0.04236483527196444,56288.9324967655,0.04106496460082974,56288.923146464746,0.023563535024074315,56288.91499754844,0.02084350141701476,0.9716833416556153,0.00457122381029566,0.9695227056686635,0.0041801339544889175,0.96061776400957,0.002496051853499682,0.9620557800222952,0.0023393859142578025,13.577878179947641,0.0044391468634810295,13.576447037914896,0.004301158911564773,13.568305249146013,0.0035195109075973315,13.567493552583551,0.00337428831821739,13.702004167824636,0.004504661158575054,13.700922349166301,0.004347377653400704,13.697716212046073,0.003518154658393519,13.69782960787415,0.003375449150393056,9.562092599055449,12.448457597625737,14.415131010352104,0.014195845746708449,14.414830109491284,0.012632071663463269,14.415778127166577,0.012139799924644777,9.796860096379156,13.95287617040173,14.165033860253255,0.012145209578426696,14.152344931545493,0.010922843354608209,14.152673943433658,0.010495630586947809
SN2007on,54419.905711319094,0.5384919480686479,54419.91575690726,0.5069110082228425,54419.89844434973,0.4951250038624911,54419.78152018989,0.49583906551015,0.5951977189413162,0.010710507479667905,0.5745322361715174,0.00487830169421338,0.5781338617368278,0.0034333093170075676,0.5747538732460218,0.0035915510709350388,12.935383339179129,0.00876487251593085,12.927598312284164,0.005977838053794708,12.924999680461152,0.006991621764961651,12.921823209416218,0.007617688947641423,12.971337595035946,0.007988718599336753,12.973707965223998,0.005458119759215385,12.972716390709461,0.006494138076474012,12.96876024954028,0.007067558183777164,13.220076643158581,0.044541604208332315,13.256317866053893,0.01117443223172129,13.265264751714403,0.01401016467228779,13.264006924563038,0.014899704624807832,13.119870243695027,0.032669182394227905,13.112313007329165,0.012493482622320695,13.098905819914467,0.014821000427821012,13.100388981310775,0.016021794547344183
SN2009aa,54878.397735758925,0.036854550833214386,54878.423025260876,0.04012581704109577,54878.379727942236,0.028883556867328176,54878.23314018392,0.034232794104437525,0.9020982833196993,0.005277796704387892,0.9134822310810186,0.005291835316778025,0.9105187847980677,0.0035619379345845944,0.9081972522963907,0.004431621878947946,16.262862394550897,0.00452108253375948,16.26622780707878,0.004926290511578734,16.264111290372597,0.004670020531229585,16.26754049846378,0.005869835697961256,16.365126104603796,0.00479946513372027,16.369987668090914,0.005283849338833466,16.36746138108719,0.005163739931757706,16.36963165008955,0.006502201844853071,16.968729576940103,0.014134229011654174,16.96046905905918,0.016119145485155736,16.973081999424817,0.016495244486453356,16.974667482151382,0.0209060671100049,16.70919459947102,0.013572958884275845,16.78734501589037,0.011682824851550103,16.76859185333592,0.011997515622178179,16.769716816251005,0.015212881881731944
SN2012gm,56261.69555975587,0.028747666364896722,56261.698723410445,0.028049143772452344,56261.6463448693,0.019589080012068185,56261.648663684726,0.01872284056785509,0.9843971221363689,0.005603627641361109,0.9805251347929312,0.005366683866303104,0.9805224001476274,0.0035981796384984156,0.9823086376242929,0.0033791675585192974,15.240000450524326,0.002229007253732747,15.238753306053415,0.002207277069934173,15.231822144172902,0.002269951679934287,15.231954118645687,0.0022201335136317955,15.149276797026458,0.0026204142193841417,15.146272596772821,0.002574754705097606,15.148604945791565,0.0026020604848827392,15.149263781162816,0.002544689146192525,15.45354205924912,0.02136005033583084,15.480988953063841,0.011648713507591642,15.493289939721496,0.013237115104802848,15.493982790381745,0.013020963598033593,15.287788883290183,0.018437810930040065,15.290783282497436,0.012182081131233908,15.274941773236572,0.01386003597178156,15.275463385643551,0.013647094774337516
ASAS14lp,57015.416260218575,0.057271208531353236,57015.695229845885,0.051152938883125464,57015.453754800874,0.037144113254459904,57015.33442951737,0.032311578728702745,1.111677449995108,0.009629087784433206,1.0593918778061808,0.006562084792315126,1.0692947862003497,0.005318000315068433,1.0818990214095663,0.00508701751194485,12.041482646031858,0.0036582855429778418,12.036244716852112,0.004260245500309328,12.030680000561592,0.004315052057869544,12.031235081782144,0.00433035064230267,11.935673659560187,0.005327988760289111,11.912623447328453,0.00515861922383001,11.916078105796597,0.00489074164321123,11.921050415197927,0.004889186907404703,12.19131456184929,0.10151094687261823,12.40596146373324,0.017030967469425173,12.41795456233493,0.01919384427404561,12.423191354983633,0.020452899572575442,12.102261831159367,0.11462619347222021,12.209625379959602,0.023935311864007446,12.203985262309967,0.02639623665777042,12.217279509301518,0.027177642570118028
SN2009I,54851.98324317838,0.30775512667472665,54852.11624434068,0.18135491416545568,54851.89340584237,0.13113355085674674,54851.8869215183,0.1269941892889826,1.0728404780485354,0.04384497717105383,1.0625423536904004,0.02652788910131805,1.0643122164071923,0.01922735314110561,1.0643664093679206,0.018805488068322707,17.903946436381254,0.01656018491760798,17.906384691265927,0.011850691169311962,17.891863337402494,0.01041405160142162,17.892539493510945,0.010196739450898763,17.271876409156768,0.020444871752429435,17.256558556115618,0.013868667364007473,17.256224138878107,0.0115408385497606,17.257008837230952,0.011301379498532946,16.540274613342707,0.09737199394563589,16.94436202334274,0.04638120393439322,16.96534448246729,0.04177871082169156,16.96547913374967,0.040920693538225895,16.763539014603467,0.01206054083145726,16.771442351102017,0.0216114592043555,16.74117619142722,0.019380462029597884,16.740923383104906,0.01897774338524178
SN2009ds,54961.03578457893,0.11392316992643553,54961.058653193104,0.11140003356632446,54961.07966199015,0.08063971997692503,54961.045477936255,0.08502551808891066,1.1183285602677224,0.02597750379992003,1.113353878471451,0.023415553111452835,1.1136282861231404,0.020247688972689117,1.1246892748772024,0.019685397331906794,15.428273593653321,0.007056038825312909,15.426261181166582,0.006946259866233231,15.415466641620402,0.008206010995511385,15.4183663943725,0.00869419300472586,15.431344817196118,0.009646451030130957,15.430423067228316,0.009478770206816407,15.436501499101627,0.011408673693354437,15.439523357813687,0.01224844783260723,15.713098334998689,0.09794074628718051,16.25815260485882,0.03509024108142434,16.316172960047552,0.042993768236636025,16.313850136701166,0.046556526863330124,15.490977904397637,0.5176932853893044,15.986538160403123,0.026263879011104902,15.926489685002535,0.02920672797436738,15.914212701534899,0.031873672966630504
SN2013M,56323.75388825331,0.0807017741286934,56323.699084523345,0.09570039944273134,56323.637527797466,0.07360668257666408,56323.62843596794,0.06744854379151549,0.9146100053232923,0.007317599991006302,0.9162972179076564,0.0085739027160494,0.9233429164663536,0.006375707200121568,0.9248301509067773,0.00610147971968001,16.59873164107701,0.007151792718982361,16.597226048096463,0.008440904254448132,16.589020405048394,0.008293494072077738,16.58990938789218,0.008096786035084562,16.623792806695363,0.006824555724500999,16.62346311642922,0.008088981009481997,16.634841213960016,0.008254991872472412,16.636651650058567,0.008086649696458793,16.553477375412015,0.4456331604392822,17.11817731717335,0.06269427674830902,17.143617357410996,0.0645248567820202,17.14750248342163,0.06317092574036509,14.695108932576394,5.627282822475532,17.115621519544906,0.02994802711151976,17.091928390323602,0.031318643261361814,17.091999646423897,0.0306810064178097
LSQ13ry,56395.523671341085,0.045851748444115346,56395.56661064565,0.04634512607066558,56395.54355706713,0.03391060917613452,56395.457771978006,0.03498468750644046,0.8648757936038027,0.004836660823706389,0.8617239768235562,0.004977528998193621,0.8639344962791148,0.003549288433321177,0.8623992142234104,0.0037896776739915652,16.524513420377325,0.007567806980230703,16.519821527615083,0.007910374899021192,16.519270256875128,0.007471383104236174,16.521513770233092,0.00806573344482758,16.67556022811806,0.005036085904557993,16.676958022428764,0.005309123436944091,16.677799412494423,0.005730179635895364,16.682441143878055,0.006217172770442367,16.828034174707504,0.3198615442252134,17.31341877280333,0.05365663608635844,17.339330461045876,0.05883301940454093,17.339618215941083,0.06403934246852963,16.819394345392233,0.19771185956965706,17.158675016238853,0.03866861820654438,17.145442518656864,0.04263906590711057,17.143248890346264,0.046517358805153196
SN2015F,57107.065122258886,0.05522523386722892,57107.06144224241,0.04736940879112939,57106.963499858946,0.034256065392411,57106.87519868198,0.03089341235124321,0.8466194689778096,0.00624144913565111,0.8473258089643498,0.005277015673132875,0.848981928233995,0.003670262439071433,0.8487871775096488,0.0036095972879434213,12.682836571835077,0.007861060731812287,12.683769928173632,0.006770164237969498,12.68539083995974,0.006513484762819763,12.685004319059837,0.0065088671512619645,12.672300201767518,0.006177728500055504,12.672205968137767,0.005386233488589384,12.672510095948297,0.005848741354374109,12.672377710769362,0.005866725345990331,13.388596542614009,0.22137570815460736,13.066907091687309,0.028986547954628152,13.070260741382999,0.03227938345481724,13.067934864306379,0.03250246694892097,13.301299026463257,0.16633869963865955,12.942246647753116,0.034045095848208536,12.927901247359333,0.03835058475463031,12.916386788013781,0.03891675524164805
SN2008bc,54549.635423976666,0.05671379396504105,54549.61107019056,0.04763727865880003,54549.55731943163,0.03065712827262319,54549.56680424444,0.027554014618148607,1.0436926563054036,0.008804012409441975,1.042533373502939,0.00699763404486689,1.0445326590706052,0.004426999229471394,1.048689314463491,0.004330404125663042,14.71703538998417,0.0046463896232305955,14.717001995626198,0.003943020731155954,14.715577632927074,0.003985600372512407,14.716014758016863,0.003877673689865952,14.897179593645086,0.004954525077902173,14.896702029931504,0.00425165331641672,14.901746733955777,0.004527686850030894,14.9027749100417,0.0044401667953194645,15.5038548158163,0.7024148997823609,15.756702775496764,0.017975497319183333,15.771653114131595,0.01960914343699611,15.774259953830791,0.01935256210141802,15.671810170854258,0.017095168758330316,15.554815439580729,0.012726529113908166,15.53321479958341,0.01399205561588063,15.533814270271344,0.013724414025737606
SN2008hv,54817.03939910477,0.04368148621928598,54817.03789646096,0.038391873964329096,54817.057053041564,0.026553032795927745,54817.06114042725,0.024927718178490904,0.8490691048940983,0.005116451717912499,0.8437193304484615,0.004286238842139234,0.8454185350477463,0.002839408511464385,0.8458465362847685,0.0027630843885497365,14.699750101533866,0.007117035985298248,14.694510939445857,0.006241317719088829,14.695463639769407,0.0057776108903649466,14.695517667073402,0.005675327091870232,14.851049115595266,0.005742208885705194,14.849185483562524,0.005130579821151294,14.849767338544913,0.005263210813015455,14.85037104202466,0.005184664220147446,15.462575004401735,0.021615467724241517,15.484699844142538,0.014954786116891838,15.496924122615855,0.015599797359582567,15.497345469875144,0.015369542996370417,15.22873748243444,0.008760754141195978,15.262866380681649,0.012705318600457595,15.251567177500334,0.013494747558802067,15.251754158349144,0.013288216957260506
ASAS14mw,57029.23168374969,0.07190018820915157,57029.20515444464,0.07138015679611201,57029.13538244251,0.0480021426555809,57029.10574201818,0.04424835048434972,1.0483648377600183,0.00833158496342747,1.0512351082089544,0.008424248773891358,1.0598012801590875,0.006040695346524081,1.0654882356138358,0.0060855673175555965,15.840214190046497,0.004165079842944029,15.839265395275609,0.004207908457514219,15.829752726616482,0.0037316685692149604,15.831828737616194,0.003681724454751638,16.013041438001473,0.0059196475933866325,16.017059994921983,0.006008567352594019,16.02838072213663,0.005054201577437445,16.032421548116307,0.005049308421102293,16.144716220552308,0.715104298039821,16.89029763992899,0.027820265311001707,16.928797942206412,0.027517060702957747,16.930662635767085,0.02792514404313433,16.5526241502639,0.014946164358223107,16.6599312058252,0.019991747853489752,16.614235128451508,0.01927197390073924,16.611181541720192,0.01927011761376228
SN2007bd,54206.793810960145,0.0768737447566654,54206.79243940838,0.061031739554613426,54206.842350495186,0.047632358073271396,54206.80262741135,0.04217543883672173,0.8812552644399341,0.008781154139716975,0.8812680699764627,0.006998381928554666,0.8809535431328651,0.004999269450184175,0.8818854890551657,0.004656493556418417,16.501152655518695,0.010310152138267996,16.50009351703642,0.00826230937670068,16.499802258754276,0.008317781047111996,16.49575133136193,0.00773585298394785,16.605865824927605,0.00895027862958255,16.607314757747943,0.007184221983431744,16.607433634096385,0.007958972353096292,16.60519636932604,0.0074211320434042745,17.034088190451403,0.6453477217992281,17.25862225794707,0.05392773956629239,17.264092538446622,0.06144456447092636,17.26660834573789,0.05730557372482654,17.032280738721788,0.03532108817523493,17.099424251617208,0.035718316310476256,17.083684066217188,0.041205015569025255,17.085853831715987,0.03842572514404138
SN2008gp,54779.13516605633,0.10621432429183252,54779.16142476737,0.07809722302939477,54779.08320628997,0.04132116237616337,54778.98555904872,0.04024791971628382,0.9801126223742148,0.010403225063235598,0.9784761898024184,0.007786052416256315,0.9715112763583718,0.004418960220279828,0.9732718284076253,0.004524602376169948,16.409928489325765,0.0089622044330466,16.408957493851684,0.006973903939083632,16.39263155294227,0.006181719223239308,16.394787721686253,0.006597717702616431,16.573740860287224,0.009343075193947328,16.572649335334045,0.007223077451643685,16.571708947158847,0.006139917784968788,16.576179814462876,0.006549539506133801,17.567964833407345,0.05834220628943657,17.4406977506789,0.05814072870708044,17.466322446033427,0.056705340927706245,17.46926982850475,0.06085538896032498,17.07489405017057,0.03987342927927372,17.11284466759204,0.027655991554117857,17.077683854796632,0.026710831774059748,17.080236815863316,0.028623661917493
SN2014I,56683.80173290657,0.06188058159300271,56683.78731174472,0.06022444802736599,56683.73736838842,0.0358759747550882,56683.58252039984,0.03993459821053889,0.8989688598293432,0.005122738758342914,0.900926163965988,0.004980183710551687,0.899388248936797,0.0030391424136773865,0.8987970608793354,0.0034980775753718323,16.290937182568037,0.004993329015606979,16.290531049974167,0.0049200086069560965,16.281557856951682,0.00408127094347671,16.28303635141462,0.004770035663458839,16.36293479239146,0.00531989292734338,16.364295092900978,0.005259592911055925,16.364898468751697,0.004494963611553612,16.367295140776264,0.005262099540833286,16.86253478026853,0.024189461349955196,16.928023487782244,0.025212065087415074,16.94232492924828,0.02222012735476277,16.9441676055383,0.02603100989649447,16.76940289118299,0.016313596820533866,16.84876545292143,0.023998224902941456,16.829496467956133,0.02126830880471527,16.833836359924046,0.024806269313155115
SN2007le,54399.0522323265,0.04767987043749788,54399.11051970036,0.03669226523922107,54399.072151006425,0.03664168084334226,54399.07029194052,0.03487721489257052,1.0473986293614357,0.007012576444719513,1.0280488993635644,0.004534450990248366,1.0229844815637916,0.004280821352708242,1.0240365097798958,0.004135347528601739,13.752397121202169,0.004137497738589326,13.745517365758962,0.0036407048632122324,13.738674359225135,0.0048747808271842365,13.738452005847284,0.004696946196553913,13.5470934749048,0.005085434757020145,13.53607756082158,0.004082365163542059,13.53664276804118,0.005202069512549642,13.53722202459668,0.0050172062954509464,13.980091944434317,0.007000655293875364,13.978620536357262,0.006923510140174699,13.982962889405183,0.009594918699150601,13.983175299181084,0.00925705082907145,13.764071873493142,0.010883980687756435,13.767335840272926,0.007897340025751168,13.755016672548548,0.011201066328500403,13.755228831964567,0.010799182984242489
SN2011iv,55906.01108399152,0.05833364158520476,55906.0029477166,0.06669833723999836,55906.17363062337,0.053980015776655,55906.08453437252,0.05173913379555797,0.664838570325513,0.007596497313317401,0.6696344485965336,0.008234695264585952,0.6434772382887692,0.007532817558472246,0.6366184149708894,0.0074871658302671455,12.382043460902445,0.005990382248722018,12.38349759707222,0.006902322093293339,12.371697936226004,0.008984473290353843,12.371754234734583,0.00886224654515195,12.441081862802184,0.004720645700956509,12.442042037352815,0.005353641632018351,12.431814507885719,0.00708367543654743,12.432096553333173,0.007032802251611581,12.222603089494214,0.44511649374287543,12.946594042253322,0.042620464367673305,12.977666860588949,0.055571962387910935,12.98242984468368,0.0544973690342173,12.803152018881844,0.04467163645224068,12.625579551835845,0.03381732860158801,12.657378406282392,0.04445669516024993,12.655491587880121,0.044036586537191176
SN2009Y,54876.230672136924,0.12780144343995437,54876.40071895921,0.09381824436090819,54876.501276898736,0.062222364251768206,54876.06830944166,0.07027816780935431,1.1890747924523886,0.016553026308319355,1.0981845358439093,0.015002073469844137,0.9939261691910736,0.0071438474045757505,1.1891340434512139,0.007904551483972287,13.925561903284347,0.009016719903375863,13.926273120522358,0.006773521510050555,13.889827081230596,0.009579741488468798,13.921899099459695,0.009975523640176998,13.914892465184671,0.008365487536521743,13.898358212158712,0.008410026111961028,13.859065385765879,0.009684182022234183,13.92460722235199,0.009478637051830295,14.40257537900276,0.29145056525709717,14.710619425896594,0.023305767378441207,14.696402905927515,0.025601973563027493,14.707286711975923,0.030693037615310316,14.518517332102082,0.011452111114731049,14.505973838941456,0.018472314545754164,14.465846585000362,0.02480306345791702,14.515222952650975,0.030115765701977947
SN2006X,53786.54909508339,0.10803903649616464,53786.50293136753,0.07717390106562076,53786.39601328215,0.05711570662184335,53786.34840041996,0.056951612753559644,1.0273395368882348,0.01302313920681525,1.0032695565204532,0.007703469665654654,0.9721590026999104,0.005793629677832578,0.9722207434906995,0.005764648452659646,14.707355604044837,0.007649049192569154,14.699557893089246,0.006156952185669261,14.684000657317299,0.007572185315225297,14.68437712359659,0.007656278839004209,13.581062006870136,0.01006298229219282,13.565384953378313,0.00758590199198547,13.551061146457686,0.00915437668901491,13.550952127175593,0.00925778902781989,12.992829680136307,0.013505223655051968,13.002257897780256,0.014815463953058956,12.983535273320433,0.01988797639505827,12.98349611948013,0.02014458378929402,12.849255135008068,0.015366548736133256,12.861264316064625,0.017394702405487624,12.84247671128321,0.022861297174278313,12.841917682954255,0.023165036010366416
SN2008bf,54554.71540258862,0.0473840948372278,54554.73324698952,0.04925800213492858,54554.667279645364,0.03219048106606229,54554.645264689745,0.030386992252494874,1.016822950225298,0.006762455909341805,1.0128811046442112,0.007000386550159097,1.018809289472478,0.004507045811695599,1.0227399176956575,0.0043935615129380556,15.673233792420858,0.004609961927589336,15.670703851390009,0.005041188049872968,15.666856331091106,0.004491561229081462,15.668290048272523,0.0043114275728222354,15.87624204818527,0.004952871081505225,15.876764822136664,0.005294077346813113,15.881547057461272,0.0046245316146288394,15.883950183602813,0.004475846412811362,16.521315203775995,0.19984981519275027,16.854033964956816,0.043233273766903675,16.890406776257635,0.04554149943824658,16.894401031569174,0.04393244786243102,16.350053515977557,0.012343205739851476,16.452017571790453,0.011352910853504724,16.41369394201574,0.011952119868877464,16.41306543705677,0.011533921260074879
ASAS14my,57030.9411194539,0.06480545740304434,57030.91133878634,0.06110559656447382,57030.92069931218,0.041930189728437206,57030.77218147617,0.045006839623755956,0.9143425199451641,0.007975680983548927,0.9171247563988314,0.007624945022790329,0.9095787165235069,0.004969196194642326,0.9082316263003695,0.005355661735993746,15.56232600504312,0.008367536616810332,15.56323648583134,0.00800785604466796,15.549624072711032,0.0067189092989032185,15.549247308336245,0.0074856241191584945,15.600053488875432,0.007906049597199136,15.601864874539821,0.007611563325649584,15.600711722364453,0.006800876297596221,15.60245244644492,0.007628120351379083,16.22756846398632,0.03189835957380398,16.25557477586599,0.027681502627888738,16.276487340492178,0.02699130745415147,16.276615423255542,0.030599610651598986,16.079134973334615,0.025393691961171007,16.112447892584083,0.02516022830680561,16.081000077151522,0.024272579176358843,16.079806784569254,0.027385212450183237
SN2007S,54144.51112784472,0.08555248815061944,54144.72665040316,0.07137089114979407,54144.46420245519,0.05158093319361369,54144.35443736293,0.05574293974233466,1.1422901355417057,0.013823353944957368,1.103572705582985,0.00977897797840431,1.1042596269121678,0.008395962750148032,1.1139266117745708,0.00883180030265286,15.589726077496643,0.006284812003295409,15.593057091686209,0.006331296561615024,15.57857591667733,0.006275312130004776,15.576468954340658,0.006959967770966132,15.313445173174015,0.00901934040916539,15.295220743783279,0.008536549410257754,15.295283947460169,0.008042693117581755,15.299055257806371,0.008768059583750185,15.516174597872162,0.0135842683605878,15.530317532585775,0.014388019906825509,15.544153366360977,0.015034837314600159,15.545816822039939,0.01704071150615848,15.326540356745951,0.009405369387931782,15.367440747738488,0.012509701723758704,15.35363994275042,0.012859627556408454,15.359135098531175,0.014540965933268988
SN2006ax,53827.09760798953,0.5105337027034069,53827.20553934473,0.5039733045964077,53827.163830241574,0.4868011285954148,53827.11092935571,0.4865500355528913,1.0081331833776068,0.00752437267366868,0.990174665169814,0.005807863338209952,0.9884236508723211,0.003629369439249171,0.9867485747680043,0.0037245637989617806,15.018595270008195,0.005963080760375882,15.00955034032057,0.005669876899556583,15.004906089945061,0.005132166894971149,15.001874682101962,0.0054314761753503,15.199255069273965,0.006251579995483251,15.19025190144249,0.0055635074464137485,15.188693912027233,0.004918889857628742,15.186679798198021,0.005193020392550967,15.941132390739053,0.02186158354044172,15.998572432663048,0.010875947341647662,16.009477776059036,0.010909012040351626,16.007156819683622,0.011622227610885313,15.667434577855573,0.011196624464799623,15.709278236715088,0.008652200226440728,15.684473548541622,0.00868547245393214,15.68240165752461,0.009245198700414417
